DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
997,2008-04-29,Tuesday -  September 23 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,267,Day 267,85,Day 85,85,Day 85,23,Day 23,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
998,2008-04-30,Wednesday -  September 24 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,268,Day 268,86,Day 86,86,Day 86,24,Day 24,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
999,2008-05-01,Thursday -  September 25 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,269,Day 269,87,Day 87,87,Day 87,25,Day 25,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1000,2008-05-02,Friday -  September 26 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,270,Day 270,88,Day 88,88,Day 88,26,Day 26,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1001,2008-05-03,Saturday -  September 27 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,271,Day 271,89,Day 89,89,Day 89,27,Day 27,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1002,2008-05-04,Sunday -  September 28 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,272,Day 272,90,Day 90,90,Day 90,28,Day 28,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1003,2008-05-05,Monday -  September 29 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,273,Day 273,91,Day 91,91,Day 91,29,Day 29,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1004,2008-05-06,Tuesday -  September 30 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,09-01-2008 00:00,Sep-08,274,Day 274,92,Day 92,92,Day 92,30,Day 30,9,Month 9,3,Month 3,3,Month 3,3,Quarter 3,1,Quarter 1,2,Semester 2
1005,2008-05-07,Wednesday -  October 01 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,275,Day 275,93,Day 93,1,Day 1,1,Day 1,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1006,2008-05-08,Thursday -  October 02 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,276,Day 276,94,Day 94,2,Day 2,2,Day 2,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1007,2008-05-09,Friday -  October 03 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,277,Day 277,95,Day 95,3,Day 3,3,Day 3,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1008,2008-05-10,Saturday -  October 04 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,278,Day 278,96,Day 96,4,Day 4,4,Day 4,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1009,2008-05-11,Sunday -  October 05 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,279,Day 279,97,Day 97,5,Day 5,5,Day 5,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1010,2008-05-12,Monday -  October 06 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,280,Day 280,98,Day 98,6,Day 6,6,Day 6,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1011,2008-05-13,Tuesday -  October 07 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,281,Day 281,99,Day 99,7,Day 7,7,Day 7,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1012,2008-05-14,Wednesday -  October 08 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,282,Day 282,100,Day 100,8,Day 8,8,Day 8,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1013,2008-05-15,Thursday -  October 09 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,283,Day 283,101,Day 101,9,Day 9,9,Day 9,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1014,2008-05-16,Friday -  October 10 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,284,Day 284,102,Day 102,10,Day 10,10,Day 10,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1015,2008-05-17,Saturday -  October 11 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,285,Day 285,103,Day 103,11,Day 11,11,Day 11,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1016,2008-05-18,Sunday -  October 12 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,286,Day 286,104,Day 104,12,Day 12,12,Day 12,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1017,2008-05-19,Monday -  October 13 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,287,Day 287,105,Day 105,13,Day 13,13,Day 13,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1018,2008-05-20,Tuesday -  October 14 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,288,Day 288,106,Day 106,14,Day 14,14,Day 14,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1019,2008-05-21,Wednesday -  October 15 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,289,Day 289,107,Day 107,15,Day 15,15,Day 15,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1020,2008-05-22,Thursday -  October 16 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,290,Day 290,108,Day 108,16,Day 16,16,Day 16,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1021,2008-05-23,Friday -  October 17 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,291,Day 291,109,Day 109,17,Day 17,17,Day 17,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1022,2008-05-24,Saturday -  October 18 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,292,Day 292,110,Day 110,18,Day 18,18,Day 18,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1023,2008-05-25,Sunday -  October 19 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,293,Day 293,111,Day 111,19,Day 19,19,Day 19,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1024,2008-05-26,Monday -  October 20 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,294,Day 294,112,Day 112,20,Day 20,20,Day 20,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1025,2008-05-27,Tuesday -  October 21 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,295,Day 295,113,Day 113,21,Day 21,21,Day 21,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1026,2008-05-28,Wednesday -  October 22 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,296,Day 296,114,Day 114,22,Day 22,22,Day 22,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1027,2008-05-29,Thursday -  October 23 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,297,Day 297,115,Day 115,23,Day 23,23,Day 23,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1028,2008-05-30,Friday -  October 24 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,298,Day 298,116,Day 116,24,Day 24,24,Day 24,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1029,2008-05-31,Saturday -  October 25 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,299,Day 299,117,Day 117,25,Day 25,25,Day 25,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1030,2008-06-01,Sunday -  October 26 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,300,Day 300,118,Day 118,26,Day 26,26,Day 26,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1031,2008-06-02,Monday -  October 27 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,301,Day 301,119,Day 119,27,Day 27,27,Day 27,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1032,2008-06-03,Tuesday -  October 28 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,302,Day 302,120,Day 120,28,Day 28,28,Day 28,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1033,2008-06-04,Wednesday -  October 29 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,303,Day 303,121,Day 121,29,Day 29,29,Day 29,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1034,2008-06-05,Thursday -  October 30 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,304,Day 304,122,Day 122,30,Day 30,30,Day 30,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1035,2008-06-06,Friday -  October 31 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,10-01-2008 00:00,Oct-08,305,Day 305,123,Day 123,31,Day 31,31,Day 31,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
1036,2008-06-07,Saturday -  November 01 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,306,Day 306,124,Day 124,32,Day 32,1,Day 1,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1037,2008-06-08,Sunday -  November 02 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,307,Day 307,125,Day 125,33,Day 33,2,Day 2,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1038,2008-06-09,Monday -  November 03 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,308,Day 308,126,Day 126,34,Day 34,3,Day 3,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1039,2008-06-10,Tuesday -  November 04 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,309,Day 309,127,Day 127,35,Day 35,4,Day 4,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1040,2008-06-11,Wednesday -  November 05 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,310,Day 310,128,Day 128,36,Day 36,5,Day 5,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1041,2008-06-12,Thursday -  November 06 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,311,Day 311,129,Day 129,37,Day 37,6,Day 6,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1042,2008-06-13,Friday -  November 07 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,312,Day 312,130,Day 130,38,Day 38,7,Day 7,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1043,2008-06-14,Saturday -  November 08 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,313,Day 313,131,Day 131,39,Day 39,8,Day 8,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1044,2008-06-15,Sunday -  November 09 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,314,Day 314,132,Day 132,40,Day 40,9,Day 9,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1045,2008-06-16,Monday -  November 10 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,315,Day 315,133,Day 133,41,Day 41,10,Day 10,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1046,2008-06-17,Tuesday -  November 11 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,316,Day 316,134,Day 134,42,Day 42,11,Day 11,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1047,2008-06-18,Wednesday -  November 12 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,317,Day 317,135,Day 135,43,Day 43,12,Day 12,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1048,2008-06-19,Thursday -  November 13 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,318,Day 318,136,Day 136,44,Day 44,13,Day 13,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1049,2008-06-20,Friday -  November 14 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,319,Day 319,137,Day 137,45,Day 45,14,Day 14,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1050,2008-06-21,Saturday -  November 15 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,320,Day 320,138,Day 138,46,Day 46,15,Day 15,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1051,2008-06-22,Sunday -  November 16 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,321,Day 321,139,Day 139,47,Day 47,16,Day 16,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1052,2008-06-23,Monday -  November 17 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,322,Day 322,140,Day 140,48,Day 48,17,Day 17,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1053,2008-06-24,Tuesday -  November 18 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,323,Day 323,141,Day 141,49,Day 49,18,Day 18,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1054,2008-06-25,Wednesday -  November 19 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,324,Day 324,142,Day 142,50,Day 50,19,Day 19,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1055,2008-06-26,Thursday -  November 20 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,325,Day 325,143,Day 143,51,Day 51,20,Day 20,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1056,2008-06-27,Friday -  November 21 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,326,Day 326,144,Day 144,52,Day 52,21,Day 21,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1057,2008-06-28,Saturday -  November 22 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,327,Day 327,145,Day 145,53,Day 53,22,Day 22,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1058,2008-06-29,Sunday -  November 23 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,328,Day 328,146,Day 146,54,Day 54,23,Day 23,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1059,2008-06-30,Monday -  November 24 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,329,Day 329,147,Day 147,55,Day 55,24,Day 24,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1060,2008-07-01,Tuesday -  November 25 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,330,Day 330,148,Day 148,56,Day 56,25,Day 25,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1061,2008-07-02,Wednesday -  November 26 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,331,Day 331,149,Day 149,57,Day 57,26,Day 26,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1062,2008-07-03,Thursday -  November 27 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,332,Day 332,150,Day 150,58,Day 58,27,Day 27,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1063,2008-07-04,Friday -  November 28 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,333,Day 333,151,Day 151,59,Day 59,28,Day 28,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1064,2008-07-05,Saturday -  November 29 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,334,Day 334,152,Day 152,60,Day 60,29,Day 29,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1065,2008-07-06,Sunday -  November 30 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,11-01-2008 00:00,Nov-08,335,Day 335,153,Day 153,61,Day 61,30,Day 30,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1066,2008-07-07,Monday -  December 01 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,336,Day 336,154,Day 154,62,Day 62,1,Day 1,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1067,2008-07-08,Tuesday -  December 02 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,337,Day 337,155,Day 155,63,Day 63,2,Day 2,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1068,2008-07-09,Wednesday -  December 03 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,338,Day 338,156,Day 156,64,Day 64,3,Day 3,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1069,2008-07-10,Thursday -  December 04 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,339,Day 339,157,Day 157,65,Day 65,4,Day 4,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1070,2008-07-11,Friday -  December 05 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,340,Day 340,158,Day 158,66,Day 66,5,Day 5,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1071,2008-07-12,Saturday -  December 06 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,341,Day 341,159,Day 159,67,Day 67,6,Day 6,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1072,2008-07-13,Sunday -  December 07 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,10-01-2008 00:00,Quarter 4 -  2008,12-01-2008 00:00,Dec-08,342,Day 342,160,Day 160,68,Day 68,7,Day 7,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
